VisitNumber,refund,purchase,TripType,Weekday
110639,0,9,38,1
110643,0,19,39,1
110644,0,1,8,1
110646,0,1,8,1
110647,0,3,7,1
110649,0,8,15,1
110650,0,4,7,1
110651,0,14,35,1
110654,2,2,999,1
110659,0,7,5,1
110660,0,17,39,1
110662,0,18,39,1
110664,0,5,32,1
110668,0,3,999,1
110669,1,29,40,1
110673,1,0,999,1
110674,0,17,39,1
110675,0,11,35,1
110677,0,4,39,1
110678,0,8,20,1
110679,0,10,21,1
110681,0,3,9,1
110683,0,13,39,1
110686,2,2,999,1
110687,0,12,25,1
110690,0,32,40,1
110691,0,18,37,1
110693,0,2,999,1
110694,1,24,40,1
110695,1,1,999,1
110696,0,1,8,1
110697,0,4,9,1
110705,0,10,39,1
110707,0,6,7,1
110708,0,3,7,1
110709,0,22,38,1
110710,1,0,999,1
110714,0,12,21,1
110715,0,4,24,1
110716,0,5,36,1
110717,0,41,40,1
110719,0,12,5,1
110720,0,9,7,1
110722,1,19,21,1
110727,0,1,7,1
110728,0,3,7,1
110731,0,38,40,1
110732,0,11,7,1
110734,0,7,36,1
110735,0,1,5,1
110737,0,5,7,1
110738,0,4,8,1
110739,0,4,36,1
110743,0,60,40,1
110745,0,1,999,1
110749,0,21,40,1
110753,6,0,999,1
110754,0,13,39,1
110755,0,10,39,1
110761,0,18,39,1
110763,0,3,8,1
110764,0,24,44,1
110765,1,5,999,1
110768,0,3,7,1
110770,0,7,7,1
110772,0,3,9,1
110773,1,13,42,1
110774,0,4,9,1
110776,0,28,44,1
110779,0,6,38,1
110781,0,4,8,1
110782,0,6,36,1
110783,0,21,40,1
110784,0,14,35,1
110788,0,10,37,1
110789,0,2,3,1
110790,1,0,999,1
110791,0,9,35,1
110792,0,1,6,1
110793,0,28,42,1
110794,0,3,7,1
110796,0,21,37,1
110797,0,1,6,1
110800,0,2,999,1
110801,0,9,7,1
110807,0,1,5,1
110811,0,5,39,1
110814,0,12,36,1
110816,0,7,32,1
110817,0,6,39,1
110822,0,12,39,1
110825,0,6,36,1
110828,0,6,38,1
110832,0,12,36,1
110833,0,2,9,1
110834,0,6,36,1
110836,4,0,999,1
110838,0,48,40,1
110840,0,2,5,1
110844,0,4,30,1
110845,0,16,35,1
110846,0,1,3,1
110847,0,7,7,1
110848,0,13,15,1
110849,0,25,40,1
110850,0,21,40,1
110854,0,11,37,1
110857,0,2,5,1
110859,0,4,8,1
110861,0,1,3,1
110863,1,0,999,1
110865,0,4,29,1
110866,0,29,38,1
110869,0,1,18,1
110874,0,2,8,1
110875,0,6,5,1
110884,0,3,5,1
110887,0,5,36,1
110888,0,1,8,1
110889,1,0,999,1
110894,1,0,999,1
110900,0,2,7,1
110903,0,1,999,1
110908,0,2,999,1
110915,0,23,44,1
110917,0,64,40,1
110919,0,7,9,1
110920,1,4,999,1
110921,0,6,26,1
110922,0,5,36,1
110923,0,11,26,1
110924,0,3,8,1
110926,1,0,999,1
110927,0,17,39,1
110928,0,3,8,1
110931,0,2,5,1
110932,0,16,39,1
110934,0,12,39,1
110935,0,24,15,1
110936,0,1,999,1
110938,0,6,36,1
110939,0,5,30,1
110940,0,3,8,1
110943,0,4,24,1
110949,0,2,24,1
110953,0,5,36,1
110954,0,24,40,1
110957,0,13,36,1
110959,0,4,25,1
110961,0,2,8,1
110962,0,5,20,1
110963,0,13,24,1
110964,0,5,36,1
110965,0,15,25,1
110966,0,41,40,1
110970,0,5,8,1
110972,0,6,9,1
110973,1,3,8,1
110974,1,1,999,1
110975,1,1,999,1
110978,0,7,37,1
110979,0,4,24,1
110987,0,6,7,1
110988,0,3,9,1
110989,0,3,9,1
110991,0,2,9,1
110992,0,33,40,1
110993,0,2,3,1
110996,0,19,39,1
111002,0,3,8,1
111004,0,3,9,1
111005,0,5,24,1
111007,0,2,3,1
111012,0,5,9,1
111015,0,4,7,1
111016,0,4,30,1
111017,1,1,999,1
111021,0,1,30,1
111022,0,2,9,1
111024,0,20,39,1
111026,0,4,39,1
111027,0,2,3,1
111028,0,5,20,1
111030,0,8,25,1
111031,0,2,3,1
111032,0,5,8,1
111036,0,4,38,1
111039,0,23,40,1
111040,0,3,9,1
111041,0,2,999,1
111043,0,2,8,1
111045,0,10,39,1
111046,4,4,999,1
111047,0,6,15,1
111049,0,4,43,1
111051,0,5,21,1
111052,0,1,6,1
111053,0,2,3,1
111054,0,14,35,1
111055,0,3,3,1
111056,0,8,35,1
111058,1,1,999,1
111062,0,5,8,1
111063,0,2,3,1
111064,0,6,39,1
111067,0,23,39,1
111068,0,5,37,1
111075,0,2,9,1
111077,1,40,40,1
111078,0,1,5,1
111080,0,6,25,1
111081,0,4,8,1
111082,0,18,32,1
111088,0,10,7,1
111090,0,4,8,1
111092,2,1,999,1
111093,0,3,999,1
111095,0,1,9,1
111096,0,16,35,1
111097,0,8,42,1
111098,0,40,38,1
111100,0,7,9,1
111103,1,1,999,1
111107,0,5,38,1
111108,0,4,39,1
111110,0,16,32,1
111112,1,19,39,1
111117,0,14,7,1
111121,2,28,40,1
111127,0,1,8,1
111128,0,1,999,1
111130,0,2,7,1
111131,0,2,8,1
111133,0,4,32,1
111134,0,1,5,1
111137,0,2,8,1
111138,0,3,8,1
111142,0,60,40,1
111143,0,5,8,1
111144,0,1,999,1
111145,0,2,3,1
111146,0,7,39,1
111149,0,3,8,1
111150,0,1,9,1
111152,1,18,44,1
111153,1,5,32,1
111156,0,22,40,1
111157,0,28,40,1
111158,0,2,3,1
111161,0,3,5,1
111166,0,5,9,1
111167,0,14,39,1
111168,0,4,41,1
111169,0,15,37,1
111172,0,4,6,1
111174,0,2,9,1
111175,0,8,39,1
111177,0,13,43,1
111179,0,2,8,1
111180,0,3,9,1
111181,0,33,21,1
111187,0,10,39,1
111189,1,2,3,1
111191,0,2,9,1
111192,0,5,35,1
111198,0,10,7,1
111199,0,5,8,1
111200,0,6,30,1
111202,0,2,8,1
111204,0,5,5,1
111206,0,2,8,1
111208,0,5,8,1
111210,0,15,34,1
111211,0,47,40,1
111213,0,34,36,1
111215,0,9,35,1
111217,1,0,999,1
111219,0,5,39,1
111221,0,14,39,1
111222,0,40,18,1
111225,0,2,5,1
111226,0,5,5,1
111228,0,4,8,1
111231,0,2,999,1
111233,0,15,37,1
111234,0,14,32,1
111237,0,3,8,1
111239,1,13,39,1
111240,0,19,39,1
111241,2,4,8,1
111245,2,0,999,1
111246,0,1,5,1
111247,0,5,39,1
111250,0,28,38,1
111252,0,4,35,1
111254,0,3,32,1
111257,0,6,35,1
111258,0,2,8,1
111259,0,4,5,1
111260,0,20,37,1
111261,0,13,37,1
111264,0,1,999,1
111265,0,2,8,1
111268,1,27,40,1
111269,0,40,38,1
111272,0,1,6,1
111279,1,2,8,1
111283,0,12,25,1
111284,0,8,24,1
111288,0,33,40,1
111290,0,4,35,1
111291,0,5,35,1
111292,0,11,39,1
111295,0,4,999,1
111296,0,4,9,1
111298,0,2,8,1
111300,0,12,39,1
111301,0,2,9,1
111303,0,2,8,1
111304,0,3,8,1
111305,0,8,43,1
111307,0,1,7,1
111309,0,1,3,1
111310,0,1,5,1
111313,0,5,21,1
111316,0,10,21,1
111317,0,2,7,1
111318,0,10,7,1
111320,0,7,38,1
111322,0,7,39,1
111323,0,10,35,1
111324,0,7,41,1
111325,0,18,39,1
111329,0,2,5,1
111332,0,10,24,1
111334,0,5,5,1
111337,0,5,9,1
111338,0,1,5,1
111339,0,17,39,1
111341,0,3,7,1
111343,0,17,37,1
111346,0,4,8,1
111348,0,3,24,1
111349,0,2,8,1
111354,0,3,24,1
111355,0,15,39,1
111356,0,5,25,1
111358,0,2,6,1
111359,0,2,8,1
111361,0,1,9,1
111365,0,3,6,1
111366,0,3,3,1
111368,0,6,39,1
111373,0,1,999,1
111375,0,21,38,1
111377,0,7,21,1
111380,0,1,8,1
111381,0,5,24,1
111383,0,25,39,1
111385,0,3,9,1
111387,0,6,39,1
111388,0,2,6,1
111389,0,8,35,1
111390,1,1,999,1
111393,0,3,5,1
111394,0,10,39,1
111396,0,13,39,1
111400,1,1,999,1
111401,0,2,8,1
111404,0,4,22,1
111406,0,1,7,1
111407,0,3,8,1
111408,1,0,999,1
111412,0,24,40,1
111413,0,1,999,1
111417,0,73,40,1
111418,0,39,40,1
111420,1,1,999,1
111423,0,4,9,1
111424,0,3,25,1
111426,0,6,34,1
111427,0,6,18,1
111428,0,3,9,1
111429,0,16,38,1
111430,0,4,9,1
111431,0,7,43,1
111434,0,12,38,1
111435,0,2,5,1
111437,0,3,8,1
111439,0,11,9,1
111441,0,10,26,1
111442,0,4,8,1
111445,0,1,999,1
111447,0,15,37,1
111448,0,15,24,1
111449,1,5,9,1
111450,0,2,8,1
111451,0,6,25,1
111453,9,0,999,1
111457,0,2,31,1
111458,0,14,34,1
111461,0,9,9,1
111462,0,3,8,1
111464,0,2,4,1
111465,3,0,999,1
111466,0,4,8,1
111467,0,2,8,1
111471,0,3,24,1
111472,2,2,999,1
111475,0,13,28,1
111476,0,2,8,1
111477,0,1,8,1
111479,0,9,39,1
111480,0,5,25,1
111481,0,1,999,1
111482,1,0,999,1
111483,0,1,7,1
111485,0,14,21,1
111488,0,6,7,1
111489,0,7,39,1
111490,0,2,9,1
111492,0,2,8,1
111493,2,2,999,1
111495,0,1,9,1
111497,1,2,999,1
111498,0,1,999,1
111503,0,19,39,1
111504,0,61,40,1
111506,0,4,35,1
111509,0,1,999,1
111510,0,4,36,1
111515,0,2,8,1
111516,0,1,5,1
111517,0,15,44,1
111520,0,1,8,1
111524,0,2,8,1
111525,2,10,41,1
111526,0,2,999,1
111530,0,13,39,1
111531,0,1,9,1
111532,0,8,7,1
111535,1,5,8,1
111536,0,2,35,1
111538,0,5,37,1
111541,0,2,999,1
111543,1,0,999,1
111548,0,5,7,1
111555,0,6,7,1
111557,0,2,9,1
111560,0,2,3,1
111561,0,3,9,1
111562,0,45,42,1
111563,0,7,18,1
111564,0,10,32,1
111567,0,21,33,1
111568,0,7,5,1
111570,0,4,5,1
111571,0,10,36,1
111573,0,1,999,1
111574,0,3,8,1
111575,0,1,8,1
111576,0,8,33,1
111578,0,18,39,1
111579,0,2,3,1
111581,1,2,8,1
111583,0,2,5,1
111586,0,5,30,1
111587,0,11,36,1
111597,0,4,9,1
111598,0,4,32,1
111599,0,18,36,1
111600,0,4,9,1
111601,0,5,35,1
111602,0,8,37,1
111604,0,6,41,1
111606,1,0,999,1
111607,0,6,39,1
111608,0,11,22,1
111612,0,3,9,1
111613,0,2,8,1
111619,0,6,35,1
111620,0,8,38,1
111622,0,2,9,1
111624,1,5,38,1
111625,0,8,7,1
111626,0,2,7,1
111628,0,4,8,1
111629,0,3,5,1
111630,0,5,7,1
111632,0,16,33,1
111636,1,0,999,1
111638,0,5,39,1
111639,0,9,33,1
111642,0,9,36,1
111644,0,8,25,1
111645,0,11,39,1
111647,0,16,40,1
111648,0,2,5,1
111649,0,12,39,1
111650,6,6,999,1
111651,0,2,3,1
111652,0,1,7,1
111653,0,23,37,1
111656,0,17,39,1
111658,0,3,8,1
111659,0,3,9,1
111660,3,0,999,1
111661,3,52,40,1
111662,0,4,27,1
111664,0,7,39,1
111665,0,11,36,1
111666,2,2,999,1
111667,0,4,33,1
111670,0,2,9,1
111674,0,4,36,1
111676,0,12,18,1
111678,0,5,24,1
111679,0,2,7,1
111688,0,3,8,1
111689,0,4,5,1
111690,1,31,40,1
111694,0,6,7,1
111695,0,7,39,1
111700,1,43,40,1
111701,0,1,5,1
111702,0,2,8,1
111703,0,8,39,1
111704,0,17,39,1
111705,0,2,3,1
111706,0,2,9,1
111708,0,2,8,1
111709,0,12,32,1
111710,0,14,44,1
111714,0,1,9,1
111717,0,40,40,1
111718,0,8,20,1
111719,0,13,999,1
111720,1,9,9,1
111723,0,31,40,1
111724,0,1,8,1
111725,1,1,999,1
111728,0,19,39,1
111729,0,4,8,1
111730,0,5,35,1
111731,0,6,36,1
111733,0,3,9,1
111734,0,1,8,1
111735,0,2,8,1
111736,0,12,15,1
111737,0,1,22,1
111740,1,14,39,1
111741,0,1,5,1
111742,1,3,8,1
111744,0,6,38,1
111745,0,1,8,1
111746,0,4,26,1
111749,0,2,9,1
111751,0,2,3,1
111755,0,2,22,1
111759,0,9,39,1
111761,0,5,24,1
111763,0,19,37,1
111767,1,4,8,1
111771,0,7,35,1
111772,1,33,40,1
111773,0,26,40,1
111774,0,19,40,1
111776,0,3,5,1
111784,0,1,8,1
111785,0,6,7,1
111789,0,10,39,1
111790,0,16,39,1
111794,0,3,18,1
111796,0,15,39,1
111798,0,2,3,1
111800,0,57,15,1
111802,0,5,35,1
111804,0,2,8,1
111805,0,3,8,1
111806,0,2,999,1
111807,0,7,21,1
111808,0,31,37,1
111809,0,11,39,1
111812,0,31,40,1
111813,0,9,5,1
111815,0,19,39,1
111822,0,2,9,1
111823,0,4,8,1
111826,0,8,38,1
111828,0,5,7,1
111829,1,0,999,1
111830,0,17,7,1
111832,1,22,37,1
111835,0,7,38,1
111836,0,5,8,1
111837,0,8,42,1
111838,0,13,39,1
111839,0,8,36,1
111841,0,12,39,1
111843,0,3,8,1
111844,0,8,43,1
111845,0,7,28,1
111846,0,5,35,1
111848,0,12,7,1
111849,0,5,25,1
111850,0,1,6,1
111851,0,2,3,1
111853,0,16,44,1
111854,0,4,5,1
111855,0,2,8,1
111856,0,2,8,1
111858,0,20,36,1
111862,0,1,9,1
111863,0,4,28,1
111866,0,11,36,1
111868,0,3,8,1
111869,0,12,15,1
111871,0,6,5,1
111873,0,2,3,1
111874,1,20,18,1
111876,0,12,33,1
111877,1,0,999,1
111880,2,13,43,1
111882,0,4,9,1
111884,0,24,39,1
111888,0,20,39,1
111892,0,55,37,1
111895,0,2,999,1
111896,1,1,999,1
111898,0,3,8,1
111903,0,1,999,1
111905,0,4,21,1
111906,0,13,39,1
111909,0,8,39,1
111911,0,2,3,1
111912,0,16,39,1
111913,0,1,999,1
111916,0,26,39,1
111918,0,2,9,1
111919,0,9,25,1
111920,0,16,39,1
111922,0,8,24,1
111924,0,2,8,1
111925,1,0,999,1
111933,0,8,25,1
111936,0,50,37,1
111937,0,3,7,1
111938,0,51,40,1
111939,0,3,8,1
111940,1,5,25,1
111941,0,17,35,1
111942,0,10,7,1
111943,0,37,40,1
111944,2,0,999,1
111947,0,4,9,1
111949,0,6,38,1
111953,0,3,9,1
111955,0,1,8,1
111956,0,3,8,1
111957,0,23,40,1
111958,0,1,9,1
111960,0,3,9,1
111963,0,24,39,1
111964,0,2,7,1
111965,0,5,8,1
111966,0,2,8,1
111969,0,2,3,1
111972,0,6,999,1
111975,0,3,8,1
111977,0,4,30,1
111978,0,10,44,1
111979,0,11,7,1
111980,0,10,33,1
111981,0,17,39,1
111982,0,4,8,1
111983,0,1,999,1
111985,0,21,39,1
111988,0,2,9,1
111991,0,2,3,1
111992,0,1,24,1
111993,0,3,8,1
111995,0,1,8,1
111998,0,4,9,1
112000,0,7,30,1
112004,0,6,43,1
112005,0,1,999,1
112009,0,7,39,1
112011,0,9,20,1
112012,0,3,8,1
112013,0,2,3,1
112014,0,2,3,1
112017,0,3,7,1
112019,0,1,8,1
112020,0,2,9,1
112021,0,6,39,1
112022,0,5,19,1
112023,0,1,8,1
112024,0,4,35,1
112026,1,0,999,1
112029,0,3,9,1
112031,0,2,8,1
112036,0,9,39,1
112037,0,2,9,1
112038,0,8,39,1
112041,0,10,39,1
112042,0,11,39,1
112044,0,3,8,1
112046,0,1,7,1
112048,0,33,40,1
112052,0,5,42,1
112053,0,2,8,1
112056,1,4,999,1
112057,0,7,6,1
112059,0,1,9,1
112060,0,4,8,1
112062,0,13,24,1
112063,0,9,5,1
112064,2,18,42,1
112065,0,2,3,1
112066,0,8,39,1
112067,0,2,7,1
112070,1,7,35,1
112071,0,7,24,1
112073,0,2,8,1
112074,0,2,6,1
112075,4,4,999,1
112076,0,3,5,1
112077,0,9,39,1
112078,0,46,40,1
112082,0,1,7,1
112083,0,5,26,1
112087,0,10,25,1
112088,0,16,44,1
112089,0,2,9,1
112090,0,12,39,1
112091,0,27,40,1
112092,1,6,18,1
112095,9,0,999,1
112097,0,2,999,1
112098,0,1,9,1
112099,0,4,35,1
112100,0,8,28,1
112102,0,5,19,1
112106,0,9,38,1
112108,1,7,24,1
112109,0,46,40,1
112110,0,18,39,1
112113,0,8,39,1
112114,0,5,32,1
112115,1,9,33,1
112116,0,4,35,1
112117,0,5,9,1
112118,0,2,32,1
112119,0,6,8,1
112120,1,5,7,1
112125,0,7,39,1
112127,1,0,999,1
112129,0,1,999,1
112131,0,17,39,1
112132,0,6,39,1
112133,0,7,9,1
112134,0,3,9,1
112136,0,2,7,1
112139,0,8,36,1
112142,0,1,9,1
112143,0,5,34,1
112144,0,4,5,1
112146,0,7,24,1
112147,0,2,8,1
112150,0,4,9,1
112151,0,2,9,1
112153,1,9,36,1
112157,0,4,7,1
112158,0,10,39,1
112161,0,14,7,1
112162,0,11,30,1
112164,0,4,8,1
112168,0,31,40,1
112169,0,76,40,1
112170,1,0,999,1
112175,0,17,38,1
112176,0,42,40,1
112178,0,4,9,1
112179,0,15,39,1
112181,0,3,5,1
112183,0,1,999,1
112185,0,4,8,1
112186,0,4,6,1
112187,0,7,39,1
112188,0,17,34,1
112189,1,0,999,1
112194,2,0,999,1
112197,0,42,40,1
112199,0,38,40,1
112200,0,1,9,1
112202,0,12,38,1
112203,1,0,999,1
112205,0,6,32,1
112206,0,31,40,1
112213,0,8,7,1
112214,0,15,7,1
112215,0,2,7,1
112217,0,26,38,1
112219,1,24,40,1
112220,0,17,38,1
112222,0,4,999,1
112225,0,5,22,1
112230,0,3,8,1
112231,0,12,25,1
112233,0,4,22,1
112234,0,12,39,1
112235,0,9,20,1
112236,0,6,36,1
112237,0,4,41,1
112238,0,4,999,1
112240,0,3,7,1
112241,0,4,22,1
112242,0,1,9,1
112243,0,4,38,1
112247,0,2,9,1
112248,0,18,36,1
112249,0,6,8,1
112251,1,6,9,1
112254,0,9,38,1
112257,0,10,21,1
112258,0,1,999,1
112261,0,2,5,1
112263,0,7,38,1
112264,0,7,5,1
112266,0,7,36,1
112269,0,5,5,1
112273,0,3,8,1
112274,0,6,39,1
112275,0,2,9,1
112277,0,7,33,1
112278,0,15,39,1
112279,0,2,9,1
112284,0,6,38,1
112287,0,2,9,1
112290,1,15,999,1
112291,0,1,999,1
112292,0,13,25,1
112293,0,14,24,1
112294,0,10,37,1
112300,0,48,40,1
112301,0,3,9,1
112306,0,3,9,1
112308,0,25,25,1
112310,0,2,9,1
112311,0,10,35,1
112312,0,9,24,1
112315,0,2,25,1
112316,0,3,8,1
112319,0,18,36,1
112320,0,7,35,1
112321,0,9,31,1
112323,0,4,34,1
112325,0,8,24,1
112327,0,4,31,1
112328,1,0,999,1
112329,0,21,39,1
112330,0,5,36,1
112332,0,10,39,1
112333,0,2,9,1
112336,1,14,15,1
112340,0,9,35,1
112341,1,10,37,1
112342,0,1,8,1
112345,0,5,39,1
112346,0,2,8,1
112349,0,5,33,1
112350,0,32,21,1
112351,0,5,36,1
112352,0,6,27,1
112354,0,1,9,1
112356,0,5,33,1
112358,0,9,39,1
112359,0,1,8,1
112362,0,10,33,1
112370,0,30,40,1
112373,0,15,24,1
112375,0,2,7,1
112376,0,14,36,1
112378,0,3,9,1
112384,0,14,38,1
112385,0,7,9,1
112387,0,3,8,1
112390,0,39,40,1
112392,0,4,43,1
112394,0,1,9,1
112395,0,1,9,1
112396,0,13,37,1
112399,0,28,15,1
112400,0,2,34,1
112401,0,13,39,1
112402,0,2,4,1
112405,0,27,40,1
112407,0,32,40,1
112408,0,2,9,1
112410,0,3,9,1
112411,0,5,5,1
112413,0,3,32,1
112414,0,7,35,1
112415,0,10,39,1
112416,0,3,8,1
112419,0,4,32,1
112421,0,16,38,1
112422,0,4,39,1
112423,0,2,7,1
112424,0,2,8,1
112430,0,23,39,1
112435,0,26,28,1
112436,0,6,7,1
112438,0,2,8,1
112441,0,1,9,1
112446,5,5,999,1
112447,0,4,5,1
112449,1,36,40,1
112450,0,2,999,1
112451,1,9,999,1
112452,0,7,25,1
112454,0,5,38,1
112457,0,8,37,1
112458,0,1,8,1
112461,0,15,39,1
112465,0,3,8,1
112470,0,10,39,1
112474,0,4,30,1
112475,0,13,35,1
112477,0,4,8,1
112478,0,5,8,1
112479,0,2,9,1
112480,0,14,8,1
112481,0,4,39,1
112486,0,3,7,1
112488,0,13,39,1
112490,0,2,6,1
112491,0,14,39,1
112493,0,15,39,1
112496,0,14,39,1
112498,0,12,25,1
112500,0,4,999,1
112501,2,8,37,1
112502,0,2,9,1
112503,0,5,24,1
112504,0,11,39,1
112505,0,1,9,1
112507,0,5,38,1
112510,0,2,7,1
112511,0,3,8,1
112515,0,7,32,1
112517,0,2,19,1
112518,0,9,7,1
112520,0,3,7,1
112521,0,33,40,1
112526,0,36,40,1
112527,0,20,39,1
112530,0,9,25,1
112531,1,14,36,1
112533,0,9,39,1
112534,0,5,9,1
112535,0,2,9,1
112536,0,1,6,1
112539,0,3,7,1
112540,0,37,42,1
112541,0,9,35,1
112545,0,3,8,1
112547,0,1,999,1
112548,0,2,8,1
112550,0,10,30,1
112551,1,1,999,1
112554,0,4,8,1
112555,0,5,43,1
112557,0,4,8,1
112561,0,2,7,1
112562,0,3,8,1
112564,0,2,3,1
112565,0,69,40,1
112566,0,2,8,1
112567,0,30,40,1
112568,0,5,25,1
112569,0,14,7,1
112574,0,6,36,1
112576,0,1,6,1
112577,0,10,7,1
112580,0,11,39,1
112581,0,1,8,1
112582,0,6,37,1
112585,0,8,24,1
112587,1,5,7,1
112589,0,29,40,1
112591,0,23,38,1
112593,0,2,8,1
112595,0,2,5,1
112600,0,4,8,1
112601,0,9,24,1
112604,0,3,9,1
112605,0,1,9,1
112606,0,9,30,1
112608,0,9,39,1
112609,0,5,39,1
112620,0,11,24,1
112621,0,32,44,1
112622,0,10,30,1
112624,0,4,9,1
112625,0,3,9,1
112626,0,5,36,1
112628,0,2,30,1
112629,0,5,999,1
112631,0,20,38,1
112633,0,3,8,1
112634,0,3,26,1
112635,0,2,9,1
112637,0,30,40,1
112641,5,50,21,1
112642,0,3,8,1
112647,0,2,8,1
112649,0,2,999,1
112654,0,9,39,1
112656,0,3,8,1
112657,0,3,8,1
112658,0,11,39,1
112660,0,14,39,1
112661,0,2,22,1
112665,0,16,39,1
112667,0,8,32,1
112668,0,16,8,1
112670,0,3,32,1
112671,0,10,35,1
112672,1,3,5,1
112673,0,1,8,1
112674,0,3,8,1
112675,0,46,40,1
112676,0,7,39,1
112682,0,14,39,1
112687,0,21,42,1
112690,0,5,35,1
112691,1,1,999,1
112692,0,4,38,1
112693,0,11,39,1
112699,0,3,34,1
112701,0,24,42,1
112702,0,25,39,1
112704,0,2,5,1
112706,2,11,35,1
112707,0,3,8,1
112708,0,38,40,1
112709,0,18,39,1
112712,0,13,21,1
112714,0,1,9,1
112715,0,4,38,1
112716,0,8,43,1
112718,0,6,26,1
112720,1,35,40,1
112721,0,12,39,1
112722,14,45,42,1
112724,5,17,39,1
112725,0,6,5,1
112727,0,1,999,1
112728,0,2,7,1
112729,0,3,8,1
112730,0,2,9,1
112732,0,33,37,1
112733,1,21,39,1
112735,0,8,38,1
112736,0,1,999,1
112737,0,9,30,1
112739,0,1,999,1
112740,0,3,8,1
112741,0,8,39,1
112742,0,2,8,2
112743,0,38,42,2
112744,1,23,25,2
112745,0,1,8,2
112746,0,4,35,2
112751,1,1,999,2
112752,0,2,999,2
112754,0,1,8,2
112755,0,1,8,2
112756,0,3,7,2
112759,0,4,35,2
112760,0,10,39,2
112762,0,2,7,2
112763,1,2,8,2
112765,0,4,7,2
112767,0,3,8,2
112768,0,4,37,2
112770,0,4,35,2
112771,0,1,8,2
112775,0,2,8,2
112776,0,2,8,2
112780,0,2,8,2
112782,0,3,20,2
112784,0,12,5,2
112786,0,4,7,2
112787,0,4,35,2
112790,0,3,9,2
112795,0,2,8,2
112796,0,11,39,2
112797,0,1,7,2
112798,0,3,8,2
112802,0,2,999,2
112803,0,44,37,2
112805,0,4,8,2
112809,0,5,39,2
112810,0,1,8,2
112812,0,17,27,2
112813,0,15,39,2
112814,0,2,7,2
112815,0,5,25,2
112816,1,10,8,2
112819,0,3,8,2
112823,0,4,33,2
112824,0,2,9,2
112826,0,7,7,2
112827,0,1,8,2
112829,0,1,8,2
112832,0,2,3,2
112834,0,6,39,2
112838,1,11,39,2
112840,0,3,8,2
112841,0,2,999,2
112842,0,6,43,2
112846,0,5,27,2
112848,0,1,9,2
112849,0,3,25,2
112851,0,2,5,2
112852,0,4,35,2
112855,0,1,5,2
112857,0,3,37,2
112859,0,3,8,2
112860,0,1,8,2
112861,0,1,8,2
112862,0,3,8,2
112863,0,4,35,2
112865,0,8,15,2
112866,0,8,38,2
112867,1,0,999,2
112868,0,4,8,2
112869,0,4,9,2
112870,0,1,9,2
112872,0,9,39,2
112873,0,2,35,2
112876,0,5,30,2
112877,0,1,9,2
112879,0,26,40,2
112880,0,4,15,2
112882,0,4,43,2
112884,0,3,20,2
112886,0,2,8,2
112887,0,7,7,2
112888,0,7,38,2
112891,0,1,30,2
112895,0,2,8,2
112896,0,2,32,2
112897,0,1,999,2
112898,0,2,8,2
112899,0,1,9,2
112900,0,1,9,2
112901,1,38,40,2
112904,0,5,39,2
112906,0,10,7,2
112908,0,2,20,2
112911,0,2,8,2
112913,1,0,999,2
112914,0,4,999,2
112918,0,2,999,2
112920,0,1,8,2
112921,0,3,3,2
112924,0,1,9,2
112925,0,4,25,2
112926,0,4,5,2
112928,0,2,5,2
112929,1,10,42,2
112930,0,3,20,2
112931,0,5,39,2
112932,0,5,24,2
112933,0,17,24,2
112936,0,2,8,2
112939,0,2,8,2
112940,0,8,35,2
112941,8,0,999,2
112942,0,21,40,2
112943,0,23,37,2
112947,0,3,32,2
112948,0,11,39,2
112950,0,3,9,2
112952,1,8,35,2
112954,0,2,9,2
112958,0,4,28,2
112959,0,6,25,2
112961,0,1,19,2
112962,0,2,8,2
112963,1,8,35,2
112965,0,1,3,2
112966,0,2,9,2
112967,0,1,999,2
112968,0,1,9,2
112969,0,2,8,2
112972,0,3,7,2
112975,0,7,25,2
112977,0,19,39,2
112978,0,5,39,2
112981,1,1,999,2
112982,0,1,9,2
112983,0,5,35,2
112985,1,0,999,2
112989,0,2,999,2
112990,0,2,3,2
112995,0,7,12,2
112997,0,6,3,2
113000,0,47,40,2
113001,0,3,9,2
113003,0,7,38,2
113004,0,14,39,2
113005,0,4,25,2
113006,0,4,42,2
113007,1,8,22,2
113008,0,4,37,2
113009,0,2,3,2
113010,0,18,42,2
113014,0,6,36,2
113019,1,0,999,2
113021,0,14,44,2
113023,1,0,999,2
113025,0,1,3,2
113030,0,5,39,2
113035,0,2,7,2
113036,1,1,999,2
113037,0,2,9,2
113041,0,1,9,2
113049,0,35,33,2
113051,0,1,9,2
113053,0,3,5,2
113055,0,2,8,2
113057,0,1,9,2
113059,1,1,999,2
113061,0,13,39,2
113064,4,0,999,2
113069,1,0,999,2
113073,0,12,42,2
113074,1,0,999,2
113078,0,3,7,2
113081,0,1,22,2
113083,5,0,999,2
113085,0,13,38,2
113087,0,3,5,2
113088,2,0,999,2
113091,0,2,8,2
113092,1,0,999,2
113093,0,3,8,2
113095,0,3,8,2
113096,0,2,3,2
113097,0,2,8,2
113098,0,2,9,2
113100,0,1,8,2
113101,0,1,20,2
113107,0,4,30,2
113108,1,7,38,2
113109,0,1,9,2
113114,0,2,9,2
113115,0,1,9,2
113117,0,4,35,2
113119,0,4,37,2
113123,0,12,44,2
113124,0,6,39,2
113128,0,3,8,2
113130,0,6,39,2
113131,0,3,8,2
113132,0,3,5,2
